Time,219027,219033,222537,222538,222539,222540,225225A,225256A,226230A,226236A,228224A,228263A,228264A,228265A,228266A,228267A,228268A,228269A,229102A,229111A,229130A,229405A,229406A,229407A,229408A,229409A,229410A,229411A,229412A,229412B,229413A,229607A,230216A,231221A,231222A,231223A,232217A,232219A,232220A,232222A,233232A,233272A,236228A,401027,401224A,401565,401569,401570,401571,407313A,407326A,407327A,407333A,407334A,407335A,408216A,408217A,410102,41010904,41010922,41010928,41010941,41010966,41010971,41010981,410131,410190,410542,410543,410545,410572A,410573,410704,410717,410742,410748,412010,415275A,421189,570016A,A4260553,A4261093,BARKERSCREEK,BUANGOR_STORAGE,ELMHURST,GREEN,LAKE_BELLFIELD,LAKE_FYANS,LAKE_LONSDALE,LAURISTON,MALMSBURY,MCCAY,MOORA,MT_COLE,RE604,RE604A,RE604B,RE670,RE690,RE704,RE750,RE851,RE852,RE931,RE961,RES_BEEWKFS,RES_BENWLOR,RES_BENWMSR,RES_MYRWNGR,ROCKLANDS,SANDHURST,SB855,SB855B,SB898,SB903,SPRINGGULLY,TAYLORS,TOOLONDO,UPPERCOLIBAN,WARTOOK,sp-o10109,sp-o10138,sp-o10298,sp-o10334,sp-o10350,sp-o10438,sp-o10454,sp-o10606,sp-o10814,sp-o10926,sp-o10930,sp-o11430,sp-o11454,sp-o11534,sp-o11590
2011-08-01T00:00:00.000+10:00,9087.613,1307.964,767.273,1857178.760,1098.255,562413.915,149751.087,501919.774,209345.309,5462.349,24593.602,218825.267,9295.434,298.323,283.661,47.744,411.260,51.849,145795.220,3167.516,22211.796,35206.772,27402.108,19594.835,80.616,166.658,47.258,65.955,96.294,98.319,75.892,95702.186,17278.193,14451.366,22147.823,28415.118,,132.005,787.69,59902.36,13411.755,38.024,251.149,2906680.077,,8600.167,8813.048,11972.838,,548.284,121.601,,,,,71.062,,1584680.044,2840.794,2368.846,9098.872,7801.167,,3445.978,,987040.101,,40801.540,67130.661,1609.567,852464.110,20939.913,2865.558,8617.197,70091.141,121052.006,1132075.854,,24855.956,,,,1684.194,,,,68381.364,,,19600.000,12614.677,1113.226,,,2852.44,2197.92,3699.39,7429.10,2091.00,33913.71,17943.72,1856.40,,222.00,532.00,810.000,611.000,1136.000,374.756,165271.250,2098.008,,433.97,,,970.730,,,37964.081,26327.944,14999.473,139872.306,2654268.235,3102196.118,305241.405,24968.533,22991.609,6521.865,109880.803,3045.325,40967.388,34976.728,73741.918,384808.998,13946.448
2011-08-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485300.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-01T00:00:00.000+10:00,9031.760,1160.314,830.396,2059747.123,950.238,575243.207,155910.641,522483.820,208397.469,5498.178,24638.446,224702.559,9348.472,298.222,287.591,26.826,411.000,53.865,141280.409,3120.978,22142.298,35123.407,27382.422,18582.270,79.367,168.122,143.087,65.648,98.931,100.293,76.124,95737.076,17475.854,14377.706,22087.753,28491.422,6154.199,165.387,899.98,59748.38,13246.175,23.791,244.555,2948631.050,,7081.730,9464.349,10051.352,,547.604,121.204,,,,,70.348,,1551079.894,2709.370,3875.758,7879.980,7787.795,,2524.073,,1008639.449,,28183.416,62591.741,1709.022,854540.398,29828.852,2814.679,9204.075,70693.220,120458.360,1143684.179,,25865.275,,,,1507.278,,,,71715.770,,,19606.000,12444.167,1014.417,,,3003.46,2174.58,3529.17,7455.00,2091.00,36124.61,16046.81,1856.40,,221.80,532.00,810.000,611.000,1136.000,337.826,173333.956,2340.342,,444.08,,,976.729,,,37867.887,27549.987,15482.870,142854.012,2752781.191,3203300.857,302025.377,24669.149,23237.911,7994.505,113533.248,3023.046,40644.198,36627.024,73318.265,373440.445,13673.215
2011-09-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509849.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-01T00:00:00.000+10:00,9022.053,1347.470,760.655,2214647.566,882.195,551732.776,170768.862,543575.762,208916.493,5816.514,24705.274,224733.970,9411.903,299.097,287.357,27.892,410.935,56.470,147244.604,3154.778,22235.079,35046.457,27433.462,17617.229,74.152,167.022,147.047,65.866,100.975,103.943,76.749,95809.579,18282.604,14386.869,22083.742,28408.827,6172.510,108.602,660.55,,13433.082,36.533,237.489,2921463.167,,14982.620,8511.077,13101.003,,546.809,120.831,,,,,69.462,,1524847.101,3005.882,4350.103,9539.304,7434.451,,7416.708,,995299.376,,34761.810,80670.711,1801.741,897255.602,30703.514,3854.709,8933.167,69985.817,120605.897,1122367.500,,26790.336,,,,1558.280,,,,72226.086,,,19630.645,12511.161,864.669,,,3018.76,2171.71,3403.58,7455.00,2091.00,37161.87,14039.35,1856.40,,221.70,532.00,810.000,611.000,1136.000,290.221,162341.784,2242.492,,426.61,,,1099.548,,,37862.887,27354.584,19699.904,143927.592,2824718.014,3309972.722,305877.176,24983.364,23039.280,7365.677,112057.249,3014.645,40714.597,36144.861,73179.969,386050.584,13701.400
2011-10-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588335.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-01T00:00:00.000+10:00,9031.156,1207.199,955.979,2318626.785,1025.552,535099.950,173265.115,559238.302,209345.804,5359.737,24703.744,222666.380,9553.950,304.617,285.394,46.669,411.000,57.344,153426.417,3149.450,22308.354,35661.956,27586.956,16785.670,65.904,167.352,146.111,64.830,102.104,102.780,75.396,95678.431,18439.236,14387.659,22059.343,27955.505,6156.176,110.398,681.32,,13339.386,33.100,239.923,2774513.411,,17920.030,8701.021,12875.267,,545.704,119.549,,,,,67.190,,1493888.150,3062.678,4555.255,9208.799,6987.877,,9137.470,,922873.472,,31497.473,76802.133,2057.685,886004.620,24375.084,3856.013,9259.520,66749.698,121056.618,1074781.111,,27202.122,,,,1560.000,,,,72023.721,,,19586.667,11797.833,819.092,,,3044.50,2166.12,3372.27,7454.43,2091.00,37120.08,12544.09,1844.71,,221.38,532.00,810.000,611.000,1136.000,276.308,150367.752,1874.517,,379.88,,,1008.296,,,37725.030,26236.815,22598.969,143053.056,2875743.098,3296504.832,295044.329,24710.068,22284.788,6915.515,112130.283,2998.859,39965.373,36390.492,72446.655,370817.464,13631.887
2011-11-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657801.710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01T00:00:00.000+10:00,9043.025,1160.997,637.775,2499794.411,819.341,555917.420,173935.816,578961.235,208240.259,5737.118,24382.679,220056.796,9654.898,309.769,288.502,47.647,411.226,59.054,164245.050,3147.720,22268.878,35629.161,27855.799,17395.591,86.475,171.543,144.500,63.296,100.860,102.889,74.622,95409.932,18237.963,14140.395,21841.372,27323.903,6086.738,73.429,436.03,59290.58,13195.147,13.112,239.440,2659798.785,,19660.834,11344.130,12294.550,,542.301,112.379,,,754.948,,66.819,,1523887.172,2978.173,4506.862,9244.041,,,8093.176,,955223.932,,36219.226,84093.174,1922.477,899660.487,33942.481,3856.013,11542.607,70873.904,121083.566,1047978.421,,28318.678,,,,1475.215,,,,71425.448,,,19601.290,9845.645,873.500,,,3065.22,2074.25,3034.46,7432.90,2091.00,37769.80,10148.88,1711.28,,220.56,529.63,810.000,611.000,1136.000,302.421,137315.538,2010.621,,416.37,,,843.698,,,37486.269,25318.712,23338.000,139201.828,2936310.308,3250885.254,287574.203,24818.795,21816.394,5857.454,110491.067,2940.057,39915.462,35643.402,70470.546,365430.479,13597.831
2011-12-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626389.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-01T00:00:00.000+10:00,8958.837,913.086,965.098,2560673.723,1861.845,555538.074,161090.725,586455.504,208294.146,6551.117,22643.839,213889.346,9474.081,285.946,286.853,47.247,409.349,61.122,167596.910,2773.778,22052.618,34609.186,27241.075,19508.004,79.167,174.410,142.208,62.065,99.953,102.423,77.909,95349.391,17901.333,12580.556,21085.759,26407.864,5909.613,7.591,67.81,57905.27,12923.268,0.702,244.092,2276046.583,,22029.334,12293.263,13576.229,,515.976,101.166,,,727.168,,65.668,,1391371.475,3148.759,4602.052,10353.828,,,7728.190,,859261.848,,36775.681,64868.267,1973.692,905692.469,29287.230,3708.902,11437.513,70897.119,120819.683,990139.830,,28266.376,,,,1406.559,,,,70431.869,,,19089.677,6690.968,1056.097,,,3015.76,1547.88,2965.53,7323.66,2079.09,35433.01,9566.06,1399.28,,208.78,491.36,810.000,611.000,1136.000,351.741,128931.383,2033.919,,365.59,,,532.210,,,37023.366,24254.312,23337.528,135324.309,2957931.165,3183839.380,278557.825,25064.604,20878.304,5224.392,112787.777,2748.237,38754.338,36511.949,67803.431,300072.173,13486.884
2012-01-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565168.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01T00:00:00.000+10:00,8941.989,783.268,757.401,2569250.642,1245.527,556570.709,139271.172,583425.548,207924.342,5176.693,21655.939,202879.213,9256.046,265.966,285.418,47.057,400.506,60.243,162907.552,2511.079,21991.561,35287.264,26642.670,20883.454,71.964,172.542,140.607,60.287,100.146,103.642,74.441,92689.170,17536.851,10029.988,20100.565,25498.990,5722.821,4.657,81.42,56172.50,12117.133,-2.996,237.394,1993549.396,,20552.803,11040.112,13652.284,,459.733,88.067,,,700.354,,49.869,,1312939.042,3148.050,4568.062,9668.284,,,8750.004,,767304.989,,28873.715,60533.439,2107.403,905698.636,30456.899,3531.829,11542.607,70897.119,121067.823,940517.487,,28749.692,,,,1459.871,,,,68880.044,,,18332.586,4349.931,1199.349,,,2973.80,1007.24,3056.64,7180.65,1998.34,33169.16,9854.03,1002.91,,214.32,450.96,808.034,611.000,1136.000,365.731,121285.557,1834.026,,409.34,,,461.517,,,36674.957,22178.796,23391.590,130656.567,2965673.224,3096741.352,270354.999,25028.289,20306.403,5165.265,113925.731,2427.773,37284.710,36822.021,64858.720,244236.558,13519.252
2012-02-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522819.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-01T00:00:00.000+10:00,9437.541,2364.341,1145.907,2793708.489,1261.104,667467.737,157954.649,596868.432,207986.710,5075.905,20928.242,201860.133,9174.038,260.737,288.532,46.944,401.484,61.036,152205.077,2888.880,21575.321,35697.772,27014.201,21569.726,78.337,176.878,141.844,62.848,100.229,104.341,73.507,92498.355,17565.562,9433.996,19716.494,24894.015,5787.145,20.719,159.45,54769.33,11590.658,-3.748,241.102,2529595.622,,17598.542,9162.556,13099.346,,444.950,86.301,,1254.225,753.432,,58.552,,1525722.151,,,,,,8173.191,,992319.965,,43948.089,123211.016,1912.137,895232.296,23938.514,,11542.607,70897.119,121083.566,1190752.945,,38159.655,,,,1677.218,,,,67822.876,,,17522.903,4106.548,1235.023,3105.189,,2974.98,883.41,2859.26,7185.43,1988.18,31691.34,10311.34,814.73,,221.05,431.23,810.000,607.424,1136.000,353.223,116311.552,1979.540,,394.31,,,405.683,,,37403.306,21148.508,19401.112,133721.953,3122006.457,3121287.081,275518.564,25015.265,21181.621,7560.382,111889.591,2316.037,40532.094,34702.261,64348.312,290146.831,13761.142
2012-03-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504335.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-01T00:00:00.000+10:00,9248.999,2217.690,702.229,2932215.877,949.206,626895.723,145375.531,606725.694,208008.272,5174.711,20543.394,206333.944,9108.167,252.728,286.487,47.383,401.883,58.289,137617.967,2318.830,20839.020,35693.161,26958.674,20833.907,83.285,175.283,142.693,63.126,100.554,102.872,73.431,92130.752,17374.331,8044.902,19036.007,24156.677,5692.520,23.537,191.33,53510.96,11035.381,5.031,242.826,2642336.367,,3617.613,11278.919,10306.305,,411.115,81.729,,1228.417,740.985,,55.092,,1537078.048,2278.765,3903.017,,,,5882.163,,954361.131,,32056.489,94889.783,1819.385,864187.794,28617.566,3820.121,11224.063,70893.709,121083.566,1143905.973,,40748.756,,,,1673.333,,,,66763.565,,,15858.167,4056.067,1093.758,2507.124,,2945.79,746.93,2622.98,7126.97,1908.82,30422.66,10400.17,864.82,,220.58,409.13,810.000,431.737,1136.000,374.008,112327.575,2037.688,,214.98,,,321.161,,,37342.400,20035.836,18930.873,131812.277,3186982.565,2951046.357,271870.379,24966.918,17422.027,5508.648,111802.660,2251.787,40103.161,36539.273,62884.072,322475.623,13525.091
2012-04-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414762.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-01T00:00:00.000+10:00,9089.387,2049.794,713.759,2914711.631,1422.805,627070.273,138508.502,610220.701,208386.699,5488.035,20578.439,212969.466,9272.661,278.516,285.355,45.249,411.000,53.995,125702.966,2898.849,22133.810,35867.912,27158.903,20358.297,68.496,178.642,143.448,61.953,95.281,100.195,73.323,94817.116,17209.671,7677.000,18678.997,23545.730,5567.840,25.656,212.10,52419.85,10520.149,153.552,248.751,2645410.204,,3995.418,9153.387,14786.218,,384.291,81.976,,1215.831,734.804,124.46,52.366,,1530073.391,2277.569,4227.647,9832.251,,,6053.517,,953949.253,,34614.721,56465.811,1978.180,890654.540,31029.365,3438.683,10433.400,70762.186,121083.566,1145567.436,,41226.002,,,,1654.516,,,,65982.810,,,14233.710,4024.581,1023.836,2436.602,,2937.76,494.88,2186.47,7146.08,1867.97,29372.64,11068.40,875.78,,221.39,415.82,810.000,232.140,1136.000,369.126,109399.238,1832.383,,318.03,,,230.065,,,37303.282,19534.384,14825.723,129053.665,3214803.038,2805766.827,268192.250,24997.910,16118.792,4677.484,109277.912,2206.329,39788.409,36784.083,61717.811,344824.999,13531.831
2012-05-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353450.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01T00:00:00.000+10:00,9149.265,1859.782,1184.432,2882703.313,1547.167,614167.150,160929.012,651265.076,210552.897,3743.982,21025.185,216239.609,9697.639,308.928,286.739,44.241,411.000,53.487,132435.513,3176.600,22361.746,35593.978,27390.248,20721.719,70.507,171.769,143.930,54.350,101.270,102.472,51.609,93641.037,17642.596,11705.225,20096.206,24131.527,5649.268,89.376,301.92,52992.62,10188.110,523.748,249.819,2822793.339,,3955.974,9613.126,15458.643,,407.269,92.020,,1236.168,739.866,155.53,50.834,,1543985.138,1241.746,1189.222,4175.717,5284.360,,614.973,,963353.218,,32838.782,65928.490,2143.859,905138.973,26031.144,3636.465,9737.081,70839.905,121083.566,1160106.045,,42648.915,,,,1664.667,,,,65851.740,,,14112.333,4445.667,953.283,,,3055.31,413.12,2059.65,7422.54,2009.18,28732.51,18802.64,1758.92,,221.95,522.98,810.000,289.685,1136.000,369.804,107998.990,1420.650,,428.38,,,226.756,,,37597.657,19777.353,14183.478,129063.467,3302388.037,2895590.339,268368.028,25081.188,17337.340,3384.340,111250.887,2267.197,40160.401,36592.012,61570.441,354678.721,13711.251
2012-06-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421509.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-01T00:00:00.000+10:00,9055.128,1124.478,906.384,2769815.624,2066.341,601541.465,155492.908,699197.297,209316.008,5918.368,23424.398,226941.668,9997.366,328.000,284.699,43.573,399.780,61.733,148082.247,3196.919,22392.396,35977.220,27607.115,21327.824,69.896,170.688,147.760,54.880,102.195,103.518,49.789,95346.409,18913.296,14431.924,21960.503,25874.229,6143.245,336.747,616.52,57170.28,10807.727,1392.052,245.641,2910124.864,,9830.237,8673.265,17083.086,,547.154,115.756,,1318.724,782.064,159.60,56.582,,1564932.870,1693.771,3260.795,3334.290,,,601.769,,983522.702,,23709.306,66051.915,2182.621,907338.751,21917.829,3368.834,9853.187,70680.271,121083.566,1175047.274,,44460.205,,,,1685.484,,,,68765.479,,,17289.032,8443.161,954.903,,,3104.61,397.71,1841.38,7455.00,2091.00,31372.23,21500.66,1856.40,,222.00,532.00,810.000,517.617,1136.000,367.521,110586.103,1712.919,,362.78,,,207.914,,,38019.287,22708.174,15226.766,137474.026,3423144.834,3042835.225,281720.265,25071.713,17587.010,4877.976,109994.611,2975.262,41152.191,34775.421,65417.540,379600.072,13990.238
2012-07-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469349.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-01T00:00:00.000+10:00,9033.924,766.790,1031.677,2640097.362,2038.288,596623.713,165196.546,732208.414,209203.646,5998.979,24443.572,240596.070,10170.656,343.134,287.810,43.391,399.317,55.403,154049.461,3207.292,22390.048,35392.140,27993.118,21146.278,70.029,167.526,147.681,57.236,98.353,100.327,50.681,95620.070,21718.779,14525.547,22162.313,28659.945,6195.007,225.450,987.86,60054.67,12268.689,1929.852,240.817,2924337.568,,3732.079,8378.815,16382.621,,548.299,121.624,,1361.468,847.442,154.52,67.791,,1598069.563,2177.937,4533.414,3464.452,9043.699,,3344.708,,1010499.237,,20308.446,62204.823,2167.837,885028.753,17971.783,2782.165,10776.870,70889.541,121082.491,1191981.996,,44741.978,,,,1690.000,,,,72539.767,,,19261.452,12853.613,1156.774,,,3118.25,1104.92,1521.27,7455.00,2091.00,35120.58,21501.93,1856.40,,222.00,532.00,810.000,541.801,1136.000,365.405,117775.488,2162.161,,377.26,,,406.930,,,38039.945,26038.309,14837.176,142954.028,3539704.113,3114369.721,305451.409,25105.200,17628.859,8291.938,109297.882,3047.464,40960.741,33403.853,72732.218,396801.393,13895.374
2012-08-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454464.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-01T00:00:00.000+10:00,9005.853,1077.018,874.303,2666036.149,1608.661,586663.843,171062.176,775967.491,209650.272,4909.071,24698.183,246503.187,10348.500,356.765,282.561,43.811,411.706,55.531,175319.307,3230.406,22340.157,36101.535,28410.600,18999.215,70.904,172.009,146.043,57.541,99.252,100.985,49.830,95670.033,23978.714,14459.071,22143.726,31041.028,6186.645,356.260,1066.40,59964.14,13242.388,1759.539,235.412,2937377.538,,3397.914,8295.785,11084.276,,548.256,121.158,,1351.084,517.738,171.93,70.753,,1571169.731,2970.099,4498.151,9860.929,9322.787,,10237.888,,1018820.532,,18161.167,71219.902,2171.004,877362.545,18200.687,3856.013,11432.184,70776.556,120694.330,1198435.610,,44698.759,,,,1685.333,,,,74722.324,,,19370.000,12483.000,1335.067,,,3126.95,1830.16,1619.18,7452.05,2091.00,37646.05,21333.51,1856.40,,222.00,532.00,810.000,532.127,1136.000,340.411,129248.531,2227.333,,349.72,,,1343.506,,,37973.830,28045.081,14606.599,144475.179,3681826.054,3246642.072,305491.182,25056.290,17643.172,7584.728,110253.714,3037.572,40695.325,34558.421,73654.918,406202.882,13844.708
2012-09-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615792.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-01T00:00:00.000+10:00,8999.761,1591.711,1446.334,2821899.609,1169.074,589034.395,174490.787,806002.763,209172.249,5802.406,24518.502,252740.504,10403.595,361.599,284.036,42.403,411.446,54.642,176883.690,3203.729,22241.151,35708.081,28375.706,19020.237,69.805,172.744,143.685,55.668,98.625,100.111,51.873,95212.206,24125.747,14312.227,22107.201,30809.143,6166.460,254.300,1016.29,59774.29,13399.770,1863.114,229.797,2947797.124,,6241.470,7928.585,12631.180,,547.390,119.985,,1329.709,855.308,146.88,69.830,,1498370.970,3136.229,4589.462,11377.116,9195.740,,10155.621,,990736.070,,24793.817,60218.723,2141.247,896373.446,22492.113,3856.013,10581.946,70865.070,121083.566,1201021.345,,44615.620,,,,1670.645,,,,72461.774,,,19589.677,12128.065,1315.000,,,3128.93,1912.13,2200.54,7323.89,2091.00,37962.97,21318.80,1856.40,,222.00,532.00,810.000,534.492,1125.935,329.865,125778.864,2552.516,,305.96,,,1514.008,,,37775.294,27084.879,17999.729,145792.019,3788609.602,3314640.984,301805.047,24969.332,18037.865,5899.816,112761.627,3019.358,40421.988,36620.404,73207.056,396958.613,13581.403
2012-11-01T00:00:00.000+10:00,8983.801,1260.771,1154.720,2869094.462,1129.714,609240.993,166986.176,817738.976,208204.666,5557.295,25800.478,254068.044,10046.209,350.833,287.067,41.559,411.000,54.470,175269.976,2915.561,22118.696,35303.783,28144.704,19212.043,70.335,168.278,141.669,56.246,97.244,98.639,51.917,94584.539,23948.117,13172.602,21813.892,30002.004,6014.631,110.706,828.42,59216.13,13280.650,1888.311,228.803,2872591.874,,7552.469,8192.346,10527.072,,544.705,113.832,,1262.417,836.526,165.96,66.008,,1500710.215,3152.071,4599.474,11459.852,8547.068,,8065.553,,846420.265,,30630.143,59445.440,2076.314,900879.884,19491.299,3856.013,9795.683,67916.560,120995.977,1174752.678,,43855.117,,,,1603.667,,,,71762.974,,,19271.167,11188.000,1285.933,,,3106.41,1908.25,2788.98,6658.49,2079.46,36988.54,20343.02,1823.51,,221.62,508.53,809.907,531.640,1136.000,357.215,114493.967,2295.367,,413.47,,,1581.119,,,37609.735,24708.792,23250.381,141692.433,3814175.420,3272227.110,289654.191,24584.789,17494.775,5035.610,112086.836,2952.636,39557.237,36917.244,71782.919,343026.042,13720.822
2012-12-01T00:00:00.000+10:00,8609.789,534.412,1145.912,2783996.687,1455.017,606068.179,147630.212,818437.263,208361.465,5775.985,26553.120,255150.163,9440.523,331.968,286.159,44.142,408.005,55.719,170181.663,2192.848,21634.468,35494.489,27781.527,18544.559,72.357,168.405,140.606,57.774,100.980,102.686,51.873,94184.912,23605.964,11301.089,21168.055,29151.138,5382.898,151.852,479.39,58487.78,13314.401,1883.413,233.810,2597350.454,,8644.654,10881.946,14720.427,,535.627,109.005,,1150.224,811.965,164.16,61.171,,1474130.531,3153.602,4588.094,11406.418,8038.729,,9203.295,,699359.984,,16742.909,65471.324,2027.794,868023.328,21273.339,3852.603,9405.072,63797.959,120658.208,1114504.985,,42583.313,,,,1516.774,,,,70521.269,,,17863.871,9290.032,1298.503,,,3077.94,1896.81,3249.33,6673.09,1181.77,35514.72,18577.88,1677.41,,220.84,465.48,803.746,524.947,1136.000,364.451,107902.181,2267.081,,441.93,,,1279.679,,,37234.544,22720.746,23509.636,135756.747,3819930.272,3128761.927,277090.414,24984.077,16652.546,4407.617,110595.888,2846.555,37163.494,36913.144,69340.114,268560.854,13705.573
2012-12-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597937.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-01T00:00:00.000+10:00,7449.964,505.392,1283.683,2649217.688,1801.932,596313.108,110276.355,813939.685,206895.072,4956.325,27343.206,248017.391,9017.339,307.086,286.145,42.226,397.070,58.631,156949.518,2471.753,19445.731,35896.901,27046.817,17997.059,73.581,165.495,143.220,59.222,103.622,105.002,53.391,89954.525,22991.411,8386.972,20048.100,28508.338,4588.449,103.216,347.23,56652.63,13002.909,1845.110,226.841,2114943.032,,9739.975,8430.039,17684.428,1316.900,486.596,85.617,,1053.415,774.044,,52.743,,1307736.194,3338.215,4600.702,9507.173,4327.839,,5052.473,,494410.694,,29379.456,65441.062,2166.070,889470.988,25415.524,3741.181,9325.201,58637.669,120573.464,1036753.084,,41030.753,,,,1415.806,,,,68807.536,,,17186.452,5698.032,1212.175,3266.510,,3017.59,1648.27,3003.76,6590.82,846.35,32578.61,17728.67,1425.74,,200.57,406.04,724.172,404.021,1007.620,339.861,101161.378,2055.000,,370.05,,,1295.810,,,36545.494,20264.411,23301.950,128587.763,3799606.688,2957170.784,267609.763,25162.452,15244.234,4134.922,114580.099,2440.757,33653.354,36873.809,66639.884,197056.278,12649.963
2013-02-01T00:00:00.000+10:00,7076.609,549.422,1052.125,2550243.619,1241.771,576429.446,80594.109,799438.214,203390.163,4424.853,27864.829,239200.911,8776.298,283.625,287.448,42.250,379.673,58.506,143599.579,2326.151,18054.065,35542.692,26476.563,18788.653,73.732,165.621,142.274,59.829,104.028,105.177,,81982.683,22501.164,6127.860,18995.488,27990.457,,80.095,317.78,55076.40,12248.369,1804.183,209.846,1733179.610,,9870.647,9894.962,15380.956,1239.477,426.215,71.002,,1004.439,742.016,158.94,55.982,,1102797.297,,4502.877,11286.521,6939.289,,9239.118,,378903.942,,30034.377,64879.939,2208.099,894355.186,23164.647,3576.207,9737.354,53809.959,120928.771,970653.447,,40068.183,,,,1355.893,,,,67156.753,,,17241.071,3998.964,1216.625,,,2910.46,1041.62,3109.44,6478.44,764.65,29259.62,17398.81,1096.59,,182.69,363.52,602.690,300.507,811.730,343.080,94069.050,2260.696,,340.33,,,1456.464,,,32131.800,18312.691,20941.807,119066.083,3715923.423,2728797.993,257366.200,25092.448,13884.753,4149.365,112005.320,1968.323,29794.732,36876.746,63886.157,193420.276,10298.505
